CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Repeat_number,Authors,Google Folder,Data,Task Category
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,A,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,A,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,A,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,A,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,A,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,1,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,3,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,4,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,5,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,1,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,3,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,4,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,5,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,1,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,3,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,4,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,5,DK,Pathway,Kidney,Biological Inference
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,B,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,B,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-2.0-flash,D,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-2.0-flash,D,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-2.0-flash,D,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-2.0-flash,D,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-2.0-flash,D,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-2.0-flash,C,3,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-2.0-flash,C,4,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-2.0-flash,C,5,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,gemini-2.0-flash,C,1,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,gemini-2.0-flash,C,2,CL,SpatialSim,benchmark,Descriptive - information retrival
